,PLAYER_ID,SHOT_ZONE_RANGE,SHOT_PERCENTAGE,SHOT_COUNT_MADE,SHOT_RANGE_BIN
1640,1626242,Less Than 8 ft.,0.5,2,0
1641,1626245,16-24 ft.,1.0,1,16
1642,1626245,24+ ft.,0.0,0,24
1643,1626246,16-24 ft.,0.5,2,16
1644,1626246,8-16 ft.,0.4444444444444444,8,8
1645,1626246,Less Than 8 ft.,0.75,27,0
1646,1626257,16-24 ft.,0.0,0,16
1647,1626257,Less Than 8 ft.,0.8888888888888888,8,0
1648,1626273,16-24 ft.,0.2857142857142857,2,16
1649,1626273,24+ ft.,0.35,7,24
1650,1626273,8-16 ft.,0.38461538461538464,5,8
1651,1626273,Less Than 8 ft.,0.6363636363636364,14,0
